Linux 6.5.0-35-generic (workflow0-full1-487-samtools-sort-markduplicate-zf8nn) 	06/12/24 	_x86_64_	(96 CPU)

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
 1718177059     0         0        21    0.00    0.00    0.00    0.00    79      0.00      0.00 8379684 6931972   3.53      0.00      0.00      0.00       0  |__samtools
 1718177059     0         0        22    0.00    0.00    0.00    0.00     1      0.00      0.00 8379684 6931972   3.53      0.00      0.00      0.00       0  |__samtools
 1718177059     0         0        42  100.00    0.00    0.00  100.00    14      0.00      0.00 8379684 6931972   3.53      0.00      0.00      0.00       0  |__samtools
 1718177059     0         0        43  100.00    0.00    0.00  100.00    61      0.00      0.00 8379684 6931972   3.53      0.00      0.00      0.00       0  |__samtools
 1718177059     0         0        44  100.00    0.00    0.00  100.00    17      0.00      0.00 8379684 6931972   3.53      0.00      0.00      0.00       0  |__samtools
 1718177059     0         0        45   96.00    4.00    0.00  100.00    19  65536.00      0.00 8379684 6931972   3.53      0.00      0.00      0.00       0  |__samtools
 1718177059     0         0        46  100.00    0.00    0.00  100.00    69      0.00      0.00 8379684 6931972   3.53      0.00      0.00      0.00       0  |__samtools
 1718177059     0         0        47  100.00    0.00    0.00  100.00    83      0.00      0.00 8379684 6931972   3.53      0.00      0.00      0.00       0  |__samtools
 1718177059     0         0        48  100.00    0.00    0.00  100.00    48      0.00      0.00 8379684 6931972   3.53      0.00      0.00      0.00       0  |__samtools
 1718177059     0         0        49  100.00    1.00    0.00  101.00    89   1406.00      0.00 8379684 6931972   3.53      0.00    956.00      0.00       0  |__samtools

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
 1718177060     0        13         0  755.00   44.00    0.00  799.00    47 219769.00      0.00 8079748 6635920   3.38      0.00 139424.00      0.00       0  samtools
 1718177060     0         0        13    0.00    0.00    0.00    0.00    47      0.00      0.00 8079748 6635920   3.38      0.00      0.00      0.00       0  |__samtools
 1718177060     0         0        14    0.00    0.00    0.00    0.00    39      0.00      0.00 8079748 6635920   3.38      0.00      0.00      0.00       0  |__samtools
 1718177060     0         0        15    0.00    0.00    0.00    0.00     7      0.00      0.00 8079748 6635920   3.38      0.00      0.00      0.00       0  |__samtools
 1718177060     0         0        16    0.00    0.00    0.00    0.00    43      0.00      0.00 8079748 6635920   3.38      0.00      0.00      0.00       0  |__samtools
 1718177060     0         0        17    0.00    0.00    0.00    0.00    53      0.00      0.00 8079748 6635920   3.38      0.00      0.00      0.00       0  |__samtools
 1718177060     0         0        18    0.00    0.00    0.00    0.00    12      0.00      0.00 8079748 6635920   3.38      0.00      0.00      0.00       0  |__samtools
 1718177060     0         0        19    0.00    0.00    0.00    0.00    11      0.00      0.00 8079748 6635920   3.38      0.00      0.00      0.00       0  |__samtools
 1718177060     0         0        20    0.00    0.00    0.00    0.00     4      0.00      0.00 8079748 6635920   3.38      0.00      0.00      0.00       0  |__samtools
 1718177060     0         0        21    0.00    0.00    0.00    0.00    79      0.00      0.00 8079748 6635920   3.38      0.00      0.00      0.00       0  |__samtools
 1718177060     0         0        22    0.00    0.00    0.00    0.00     1      0.00      0.00 8079748 6635920   3.38      0.00      0.00      0.00       0  |__samtools
 1718177060     0         0        42   95.00    5.00    0.00  100.00    14  19185.00      0.00 8079748 6635920   3.38      0.00  14564.00      0.00       0  |__samtools
 1718177060     0         0        43   94.00    6.00    0.00  100.00    61  26317.00      0.00 8079748 6635920   3.38      0.00  19840.00      0.00       0  |__samtools
 1718177060     0         0        44   95.00    5.00    0.00  100.00    30  25427.00      0.00 8079748 6635920   3.38      0.00  19104.00      0.00       0  |__samtools
 1718177060     0         0        45   95.00    5.00    0.00  100.00     2  30875.00      0.00 8079748 6635920   3.38      0.00  16808.00      0.00       0  |__samtools
 1718177060     0         0        46   91.00    8.00    0.00   99.00    69  53229.00      0.00 8079748 6635920   3.38      0.00  20280.00      0.00       0  |__samtools
 1718177060     0         0        47   94.00    6.00    0.00  100.00    83  27704.00      0.00 8079748 6635920   3.38      0.00  20712.00      0.00       0  |__samtools
 1718177060     0         0        48   97.00    3.00    0.00  100.00    48   7358.00      0.00 8079748 6635920   3.38      0.00   5656.00      0.00       0  |__samtools
 1718177060     0         0        49   94.00    5.00    0.00   99.00    89  29979.00      0.00 8079748 6635920   3.38      0.00  22660.00      0.00       0  |__samtools

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
 1718177061     0        13         0  747.00   53.00    0.00  800.00    47 275239.00      0.00 8079748 6635920   3.38      0.00 174584.00      0.00       0  samtools
 1718177061     0         0        42   92.00    8.00    0.00  100.00    87  28307.00      0.00 8079748 6635920   3.38      0.00  21920.00      0.00       0  |__samtools
 1718177061     0         0        43   97.00    3.00    0.00  100.00    61  29614.00      0.00 8079748 6635920   3.38      0.00  22596.00      0.00       0  |__samtools
 1718177061     0         0        44   93.00    7.00    0.00  100.00     0  26896.00      0.00 8079748 6635920   3.38      0.00  20524.00      0.00       0  |__samtools
 1718177061     0         0        45   93.00    6.00    0.00   99.00    93  29615.00      0.00 8079748 6635920   3.38      0.00  22448.00      0.00       0  |__samtools
 1718177061     0         0        46   91.00   10.00    0.00  101.00    69  74091.00      0.00 8079748 6635920   3.38      0.00  21772.00      0.00       0  |__samtools
 1718177061     0         0        47   95.00    5.00    0.00  100.00    83  29963.00      0.00 8079748 6635920   3.38      0.00  22576.00      0.00       0  |__samtools
 1718177061     0         0        48   93.00    6.00    0.00   99.00    48  27181.00      0.00 8079748 6635920   3.38      0.00  20336.00      0.00       0  |__samtools
 1718177061     0         0        49   92.00    8.00    0.00  100.00    89  29587.00      0.00 8079748 6635920   3.38      0.00  22492.00      0.00       0  |__samtools

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
 1718177062     0        13         0  737.00   63.00    0.00  800.00    47 392527.00      0.00 8079748 6635920   3.38      0.00 172208.00      0.00       0  samtools
 1718177062     0         0        42   94.00    6.00    0.00  100.00    87  28366.00      0.00 8079748 6635920   3.38      0.00  21788.00      0.00       0  |__samtools
 1718177062     0         0        43   94.00    6.00    0.00  100.00     0  28408.00      0.00 8079748 6635920   3.38      0.00  21600.00      0.00       0  |__samtools
 1718177062     0         0        44   95.00    6.00    0.00  101.00     2  28203.00      0.00 8079748 6635920   3.38      0.00  21364.00      0.00       0  |__samtools
 1718177062     0         0        45   92.00    8.00    0.00  100.00    93  29456.00      0.00 8079748 6635920   3.38      0.00  22172.00      0.00       0  |__samtools
 1718177062     0         0        46   87.00   12.00    0.00   99.00    69  87512.00      0.00 8079748 6635920   3.38      0.00  21476.00      0.00       0  |__samtools
 1718177062     0         0        47   90.00    9.00    0.00   99.00    83  95700.00      0.00 8079748 6635920   3.38      0.00  21276.00      0.00       0  |__samtools
 1718177062     0         0        48   89.00   11.00    0.00  100.00     1  60045.00      0.00 8079748 6635920   3.38      0.00  20036.00      0.00       0  |__samtools
 1718177062     0         0        49   96.00    5.00    0.00  101.00    89  35365.00      0.00 8079748 6635920   3.38      0.00  22464.00      0.00       0  |__samtools

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
 1718177063     0        13         0  724.00   76.00    0.00  800.00    47 485074.00      0.00 8079748 6635920   3.38      0.00 171956.00      0.00       0  samtools
 1718177063     0         0        42   95.00    5.00    0.00  100.00    87  28882.00      0.00 8079748 6635920   3.38      0.00  22164.00      0.00       0  |__samtools
 1718177063     0         0        43   91.00   10.00    0.00  101.00     0  29109.00      0.00 8079748 6635920   3.38      0.00  22056.00      0.00       0  |__samtools
 1718177063     0         0        44   93.00    6.00    0.00   99.00     2  29153.00      0.00 8079748 6635920   3.38      0.00  22008.00      0.00       0  |__samtools
 1718177063     0         0        45   94.00    7.00    0.00  101.00    93  30097.00      0.00 8079748 6635920   3.38      0.00  22628.00      0.00       0  |__samtools
 1718177063     0         0        46   92.00    8.00    0.00  100.00    69  63840.00      0.00 8079748 6635920   3.38      0.00  21836.00      0.00       0  |__samtools
 1718177063     0         0        47   88.00   12.00    0.00  100.00    83  92969.00      0.00 8079748 6635920   3.38      0.00  21308.00      0.00       0  |__samtools
 1718177063     0         0        48   84.00   17.00    0.00  101.00     1  98072.00      0.00 8079748 6635920   3.38      0.00  18932.00      0.00       0  |__samtools
 1718177063     0         0        49   88.00   11.00    0.00   99.00    89 112797.00      0.00 8079748 6635920   3.38      0.00  21032.00      0.00       0  |__samtools

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
 1718177064     0        13         0  735.00   65.00    0.00  800.00    47 386329.00      0.00 8079748 6636688   3.38      0.00 174688.00      0.00       0  samtools
 1718177064     0         0        13    0.00    0.00    0.00    0.00    47      0.00      0.00 8079748 6636688   3.38      0.00      0.00      0.00       0  |__samtools
 1718177064     0         0        14    0.00    0.00    0.00    0.00    39      0.00      0.00 8079748 6636688   3.38      0.00      0.00      0.00       0  |__samtools
 1718177064     0         0        15    0.00    0.00    0.00    0.00     7      0.00      0.00 8079748 6636688   3.38      0.00      0.00      0.00       0  |__samtools
 1718177064     0         0        16    0.00    0.00    0.00    0.00    43      0.00      0.00 8079748 6636688   3.38      0.00      0.00      0.00       0  |__samtools
 1718177064     0         0        17    0.00    0.00    0.00    0.00    53      0.00      0.00 8079748 6636688   3.38      0.00      0.00      0.00       0  |__samtools
 1718177064     0         0        18    0.00    0.00    0.00    0.00    12      0.00      0.00 8079748 6636688   3.38      0.00      0.00      0.00       0  |__samtools
