Linux 6.5.0-35-generic (workflow0-full1-487-picard-validate-sam-nq6l7) 	06/12/24 	_x86_64_	(96 CPU)

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
 1718181693     0         7         0  484.00   61.00    0.00  545.00    46 143596.00      0.00 33427716  269864   0.14   9732.00    688.00      0.00       0  java
 1718181694     0         0        74    0.00    0.00    0.00    0.00    34    101.00      0.00 33408588  570864   0.29      0.00      0.00      0.00       0  |__GC Thread#27
 1718181694     0         0        75    0.00    0.00    0.00    0.00    30     68.00      0.00 33408588  570864   0.29      0.00      0.00      0.00       0  |__GC Thread#28
 1718181694     0         0        76    0.00    1.00    0.00    1.00    92     71.00      0.00 33408588  570864   0.29      0.00      0.00      0.00       0  |__GC Thread#29
 1718181694     0         0        77    0.00    0.00    0.00    0.00    15    135.00      0.00 33408588  571632   0.29      0.00      0.00      0.00       0  |__GC Thread#30
 1718181694     0         0        78    0.00    0.00    0.00    0.00    94     70.00      0.00 33408588  571632   0.29      0.00      0.00      0.00       0  |__GC Thread#31
 1718181694     0         0        79    0.00    0.00    0.00    0.00    58     70.00      0.00 33408588  571632   0.29      0.00      0.00      0.00       0  |__GC Thread#32
 1718181694     0         0        80    0.00    0.00    0.00    0.00    32     67.00      0.00 33408588  571632   0.29      0.00      0.00      0.00       0  |__GC Thread#33
 1718181694     0         0        81    0.00    0.00    0.00    0.00    78     67.00      0.00 33408588  571632   0.29      0.00      0.00      0.00       0  |__GC Thread#34
 1718181694     0         0        82    0.00    0.00    0.00    0.00    91    167.00      0.00 33408588  571632   0.29      0.00      0.00      0.00       0  |__GC Thread#35
 1718181694     0         0        83    0.00    0.00    0.00    0.00    64     67.00      0.00 33408588  571632   0.29      0.00      0.00      0.00       0  |__GC Thread#36
 1718181694     0         0        84    0.00    0.00    0.00    0.00    12     68.00      0.00 33408588  571632   0.29      0.00      0.00      0.00       0  |__GC Thread#37
 1718181694     0         0        85    0.00    0.00    0.00    0.00    76     71.00      0.00 33408588  571632   0.29      0.00      0.00      0.00       0  |__GC Thread#38
 1718181694     0         0        86    0.00    0.00    0.00    0.00    36     71.00      0.00 33408624  571632   0.29      0.00      0.00      0.00       0  |__GC Thread#39
 1718181694     0         0        87    0.00    0.00    0.00    0.00    22     66.00      0.00 33408588  571632   0.29      0.00      0.00      0.00       0  |__GC Thread#40
 1718181694     0         0        88    0.00    0.00    0.00    0.00    93    134.00      0.00 33408588  571632   0.29      0.00      0.00      0.00       0  |__GC Thread#41
 1718181694     0         0        89    0.00    0.00    0.00    0.00    48     77.00      0.00 33408588  571632   0.29      0.00      0.00      0.00       0  |__GC Thread#42
 1718181694     0         0        90    0.00    1.00    0.00    1.00    57    136.00      0.00 33408588  571632   0.29      0.00      0.00      0.00       0  |__GC Thread#43
 1718181694     0         0        91    0.00    0.00    0.00    0.00    24     67.00      0.00 33408588  571632   0.29      0.00      0.00      0.00       0  |__GC Thread#44
 1718181694     0         0        92    0.00    0.00    0.00    0.00     2     70.00      0.00 33408588  571632   0.29      0.00      0.00      0.00       0  |__GC Thread#45
 1718181694     0         0        93    0.00    0.00    0.00    0.00     4    100.00      0.00 33408588  571632   0.29      0.00      0.00      0.00       0  |__GC Thread#46
 1718181694     0         0        94    0.00    0.00    0.00    0.00    61    132.00      0.00 33408588  571632   0.29      0.00      0.00      0.00       0  |__GC Thread#47
 1718181694     0         0        95    0.00    0.00    0.00    0.00    84     68.00      0.00 33408588  571632   0.29      0.00      0.00      0.00       0  |__GC Thread#48

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
 1718181695     0         7         0   85.00   27.00    0.00  112.00    46 143062.00      0.00 33404476 1089188   0.55  33664.00      0.00      0.00       0  java
 1718181695     0         0         7    0.00    0.00    0.00    0.00    46      0.00      0.00 33404512 1089188   0.55      0.00      0.00      0.00       0  |__java
 1718181695     0         0        13   72.00   26.00    0.00   98.00     4 137998.00      0.00 33404476 1089188   0.55  33664.00      0.00      0.00       0  |__java
 1718181695     0         0        14    0.00    0.00    0.00    0.00    10      0.00      0.00 33404476 1089188   0.55      0.00      0.00      0.00       0  |__GC Thread#0
 1718181695     0         0        15    0.00    0.00    0.00    0.00    24      0.00      0.00 33404476 1089188   0.55      0.00      0.00      0.00       0  |__G1 Main Marker
 1718181695     0         0        16    0.00    0.00    0.00    0.00    42      0.00      0.00 33404476 1089188   0.55      0.00      0.00      0.00       0  |__G1 Conc#0
 1718181695     0         0        17    0.00    0.00    0.00    0.00    12      0.00      0.00 33404476 1089188   0.55      0.00      0.00      0.00       0  |__G1 Refine#0
 1718181695     0         0        18    0.00    0.00    0.00    0.00    22      0.00      0.00 33404476 1089956   0.55      0.00      0.00      0.00       0  |__G1 Service
